Name;Category;Price;NetPrice;DeliveryTime;DeliveryCost;Description;Url
Nokia Lumia 1520 gyári akkumulátor - Li-Ion 3500 mAh - BV-4BW (csomagolás nélküli);Akkumulátorok > Mobiltelefon akkumulátorok > Nokia;23723;18680;6;990;KIZÁRÓLAG SZAKSZERVÍZBEN BESZERELHETŐ! GARANCIÁLIS REKLAMÁCIÓT CSAK A BESZERELÉST VÉGZŐ SZAKSZERVÍZ ÍRÁSOS VÉLEMÉNYÉVEL FOGADUNK EL!;http://tesztbolt.hu/HF-NOK-0745/Nokia-Lumia-1520-gyari-akkumulator-Li-Ion-3500-mAh
USB - USB Type-C gyári adat- és töltőkábel 120 cm-es vezetékkel - EP-DG950CBE Type-C - black (ECO csomagolás);Adatátvitel/Audio > USB Adatkábelek > Samsung;33290;26213;6;990;;http://tesztbolt.hu/HF-SAM-0806/USB-USB-Type-C-gyari-adat-es-toltokabel-120-cm-es
Tok Eazy Case Reserved vízszintes, csatos-fűzős, univerzális tok mobiltelefonhoz - TS1 méret;Tokok és táskák > Reserved tokok;37720;29701;6;990;;http://tesztbolt.hu/HF-DZ-301/Eazy-Case-Reserved-vizszintes-csatos-fuzos-univerz
Xiaomi Redmi Note 2 képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > Xiaomi;15029;11834;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-902/Xiaomi-Redmi-Note-2-kepernyovedo-folia-2-db-csomag
Tok Samsung A310F Galaxy A3 (2016) szilikon hátlap - Flexmat 0, 3 mm - kék;Telefon hátlapok > Flexmat > Samsung;44501;35040;6;990;;http://tesztbolt.hu/HF-PT-3507/Samsung-A310F-Galaxy-A3-2016-szilikon-hatlap-Flexm
Tok SOX univerzális tok 7&quot, méretű tablet készülékekhez - SMART PICO TABLET - fekete;Tokok és táskák > SOX tokok > Smart tablet tokok;36431;28686;6;990;;http://tesztbolt.hu/HF-X-LLCPI0107/SOX-univerzalis-tok-7quot-meretu-tablet-keszulekek
Apple iPhone 5/5S/SE/5C képernyővédő fólia - Frosted - 1 db/csomag;Képernyővédő fóliák és üvegek > Apple;31512;24813;6;990;csomag tartalma: 1 db képernyővédő fólia 1 db mikroszálas törlőkendő;http://tesztbolt.hu/HF-DS-IPH500PF/Apple-iPhone-5-5S-SE-5C-kepernyovedo-folia-Frosted
Tok Apple iPhone 7 szilikon hátlap - BCN Caseland Rainbow;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 7;28816;22690;6;990;;http://tesztbolt.hu/HF-CLIP7075/Apple-iPhone-7-szilikon-hatlap-BCN-Caseland-Rainbo
Tok Apple iPhone 6 Plus alumínium hátlap - silver;Tokok és táskák > Pierre Cardin tokok > Hátlapok;24610;19378;6;990;Pierre Cardin;http://tesztbolt.hu/HF-BCALSL-IP6-/Apple-iPhone-6-Plus-aluminium-hatlap-silver
Sony Xperia E4 (E2104/E2105) képernyővédő fólia - Made for Xperia Muvit - 2 db/csomag - matt/glossy;Képernyővédő fóliák és üvegek > Sony;41936;33020;6;990;;http://tesztbolt.hu/HF-I-SESCP0036/Sony-Xperia-E4-E2104-E2105-kepernyovedo-folia-Made
Tok SOX Lifestyle univerzális sport övtáska - zöld;Tokok és táskák > Fitness/Sport tokok;34855;27445;6;990;;http://tesztbolt.hu/HF-X-KSALO05/SOX-Lifestyle-univerzalis-sport-ovtaska-zold
Huawei gyári sztereó headset - 3, 5 mm jack - Huawei AM115 - fehér (csomagolás nélküli);Gyári tartozékok > Fülhallgató-mikrofon szettek > Vezetékes > Huawei;11142;8773;6;990;;http://tesztbolt.hu/HF-HUW-0049/Huawei-gyari-sztereo-headset-35-mm-jack-Huawei-AM1
Tok LG P710 Optimus L7 II hátlap - Muvit miniGel Glazy - black;Telefon hátlapok > Muvit;5872;4624;6;990;;http://tesztbolt.hu/HF-I-MUSKI0207/LG-P710-Optimus-L7-II-hatlap-Muvit-miniGel-Glazy-b
Tok Apple iPhone 7 szilikon hátlap - Devia Glitter Soft - champagne gold;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 7;21028;16557;6;990;;http://tesztbolt.hu/HF-ST992644/Apple-iPhone-7-szilikon-hatlap-Devia-Glitter-Soft
LG X Screen K500N képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > LG;8830;6953;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-959/LG-X-Screen-K500N-kepernyovedo-folia-2-db-csomag-C
Huawei Mate 8 képernyővédő fólia - 2 db/csomag (Crystal/Antireflex HD);Képernyővédő fóliák és üvegek > Huawei;14342;11293;6;990;Crystal - átlátszó védőfólia: kontrasztos és hatékonyan véd a karcolások ellen AntiReflex HD - enyhén matt védőfólia: csökkenti a tükröződést és az ujjlenyomatokat 2 db fólia a csomagban nagy felbontású kijelzőkhöz is ajánlott (Retina, HD) Tökéletes illeszkedés a képernyő alakjához (lézer technológiával vágott) A felhelyezéssel a színek megjelenítése és a felbontás nem változik Maradvány nélkül eltávolítható Az EasyApp KIT segítségével egyszerű a fólia felhelyezése Nem befolyásolja az érintőképernyő érzékenységét és olvashatóságot Tartós és vékony - 3H keménységű Véd a karcolásoktól és a szennyeződésektől Antibakteriális bevonattal rendelkezik (colon bacillus és staphylococcus) A felhelyezés előtt gondosan zsírtalanítsa a felületet Csomag tartalma: védőfólia típusra szabott: 1x Crystal, 1x AntiReflex HD (tökéletesen az adott képernyő alakjára szabott) törlőkendő, EasyApp KIT a könnyű felhelyezéshez, segédeszköz a felsimításhoz, lehúzók (ragasztócsíkok a leválasztandó réteg megfogásához), használati utasítás;http://tesztbolt.hu/HF-LA-923/Huawei-Mate-8-kepernyovedo-folia-2-db-csomag-Cryst
UK (angol) - EU PIN adapter hálózati töltőhöz;Töltők > Töltő átalakítók;11468;9030;6;990;Angol anya - EU apa átalakító;http://tesztbolt.hu/HF-HD-PL08/UK-angol-EU-PIN-adapter-halozati-toltohoz
Tok Samsung SM-G928 Galaxy S6 Edge+ szilikon hátlap - Ultra Slim 0, 3 mm - transparent;Telefon hátlapok > 0.3 mm Ultra Slim hátlapok > Samsung;4751;3741;6;990;;http://tesztbolt.hu/HF-PT-2571/Samsung-SM-G928-Galaxy-S6-Edge-szilikon-hatlap-Ult
Tok Apple iPhone 6 Plus/6S Plus szilikon hátlap - Nillkin Nature - szürke;Telefon hátlapok > Apple;37914;29854;6;990;A Nillkin megalkotta ezt a vékony áttetsző a készülék egyediségét megtartó szilikon tokot. Természetes környezetbarát anyagokból készült. Teljesen körülöleli a készüléket mégis egyszerű hozzáférést biztosít a kezelőgombokhoz. Az oldalán lévő matt felületek csúszásgátló hatásúak, így nem kell aggódnia a leejtéstől.;http://tesztbolt.hu/HF-NL202851/Apple-iPhone-6-Plus-6S-Plus-szilikon-hatlap-Nillki
Tok Huawei Shot X/Honor 7i szilikon hátlap - Ultra Slim 0, 3 mm - transparent;Telefon hátlapok > 0.3 mm Ultra Slim hátlapok > Honor;2085;1642;6;990;;http://tesztbolt.hu/HF-PT-2832/Huawei-Shot-X-Honor-7i-szilikon-hatlap-Ultra-Slim
Tok Samsung G950F Galaxy S8 szilikon hátlap - Ultra Slim 0, 3 mm - fekete;Telefon hátlapok > 0.3 mm Ultra Slim hátlapok > Samsung;2893;2278;6;990;;http://tesztbolt.hu/HF-PT-3878/Samsung-G950F-Galaxy-S8-szilikon-hatlap-Ultra-Slim
Tok Samsung G935F Galaxy S7 Edge szilikon hátlap - Jelly Bright 0, 3 mm - pink;Telefon hátlapok > Jelly > Jelly Bright 0.3 mm > Samsung;35872;28246;6;990;;http://tesztbolt.hu/HF-PT-2876/Samsung-G935F-Galaxy-S7-Edge-szilikon-hatlap-Jelly
Tok LG G5 H850 szilikon hátlap - Jelly Bright 0, 3 mm - kék;Telefon hátlapok > Jelly > Jelly Bright 0.3 mm > LG;39891;31410;6;990;;http://tesztbolt.hu/HF-PT-2854/LG-G5-H850-szilikon-hatlap-Jelly-Bright-03-mm-kek
Tok Samsung A320F Galaxy A3 (2017) oldalra nyíló flipes tok - Nillkin Sparkle - fekete;Tokok és táskák > Nillkin > Nillkin Sparkle > Samsung;26482;20852;6;990;A Sparkle tokok válogatott bőrből és környezetbarát műanyagból készültek. A vékony kagylóforma kialakítás és a finom anyagok kiváló látványt nyújtanak. A puha légáteresztő belső rész megvédi a kijelzőt. A hátoldal magas minőségű műanyagból készült ékszerek ihlette színekkel, lenyűgüző látványt nyújtva. Az egységes fedél és hátlap rendkívül tartós, ütésálló és egyszerűen gyönyörű.;http://tesztbolt.hu/HF-NL137578/Samsung-A320F-Galaxy-A3-2017-oldalra-nyilo-flipes
Tok Apple iPhone 6 hátlap - white;Tokok és táskák > Pierre Cardin tokok > Hátlapok;39868;31392;6;990;Pierre Cardin;http://tesztbolt.hu/HF-BCTPU-WTIP6/Apple-iPhone-6-hatlap-white
Tok Apple iPhone 7 Plus szilikon hátlap - Devia Naked - crystal clear;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 7 Plus;19763;15561;6;990;;http://tesztbolt.hu/HF-ST992606/Apple-iPhone-7-Plus-szilikon-hatlap-Devia-Naked-cr
Tok Huawei/Honor 8 Pro szilikon hátlap - Ultra Slim 0, 3 mm - transparent;Telefon hátlapok > 0.3 mm Ultra Slim hátlapok > Honor;3586;2824;6;990;;http://tesztbolt.hu/HF-PT-3828/Huawei-Honor-8-Pro-szilikon-hatlap-Ultra-Slim-03-m
Tok SLIGO flipes bőrtok - Apple iPhone 3G/3GS - fekete;Tokok és táskák > Egyéb flippes tokok;3157;2486;6;990;;http://tesztbolt.hu/HF-EX-100/SLIGO-flipes-bortok-Apple-iPhone-3G-3GS-fekete
Tok Samsung G930F Galaxy S7 hátlap - IMAK Crystal Clear Slim - transparent;Telefon hátlapok > Samsung;18222;14348;6;990;IMAK Crystal Clear slim hátlap: Teljesen átlátszó, az eredeti hátlapot nem elfedő védelem a mobiltelefonnak. Speciális anyagból készült (IMAK Flex), amely megfelelően kemény tartást ad. A hátlap könnyű és vékony, így a készülék méretét illetve súlyát alig változtatja meg, de megfelelő védelmet is biztosít. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - teljesen átlátszó - csúszás- és ujjlenyomatmentes bevonat - könnyű és vékony - speciális IMAK Flex anyagból készült - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen;http://tesztbolt.hu/HF-IK851039/Samsung-G930F-Galaxy-S7-hatlap-IMAK-Crystal-Clear
Tok Asus ZenFone 3 (ZE520KL) hátlap képernyővédő fóliával - Nillkin Frosted Shield - fekete;Telefon hátlapok > Asus;2366;1863;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL125711/Asus-ZenFone-3-ZE520KL-hatlap-kepernyovedo-foliava
Tok Samsung G935F Galaxy S7 Edge oldalra nyíló flipes tok - Nillkin Qin - fekete;Telefon hátlapok > Samsung;31573;24861;6;990;Nillkin Qin bőrtok természetes textúrájú, kiváló tapintású bőrből készült flipes tok elegáns stílusban. A lágy finom bélés csúszásgátló anyagának köszönhetően nem csak védi készülékét a szennyeződésektől, hanem ötvözi a divatot a hasznossággal. A klasszikus felhajtható bőr fedél 360 fokos védelmet biztosít mobiltelefonjának. A fedél belső oldalán található nyílásban kényelmesen tárolhatja kártyáját. A fedlapon található nikkelből készült logó még elegánsabbá, stílusosabbá teszi a tokot. - Felhelyezése nagyon egyszerű és gyors - Megvédi készüléke kijelzőjét a karcolásoktól is;http://tesztbolt.hu/HF-NL115804/Samsung-G935F-Galaxy-S7-Edge-oldalra-nyilo-flipes
Tok Slim Flexi Flip bőrtok - Alcatel One Touch Idol 2 (OT-6037) - fekete;Tokok és táskák > Slim Flexi Flip > Alcatel;40191;31646;6;990;;http://tesztbolt.hu/HF-PT-1965/Slim-Flexi-Flip-bortok-Alcatel-One-Touch-Idol-2-OT
Tok Apple iPhone 6/6S hátlap - IMAK Crystal Clear Slim Logo - transparent;iPhone 3/4/5/6/7 tartozékok > Telefon hátlapok > iPhone 6/6S;31161;24536;6;990;IMAK Crystal Clear slim hátlap: Teljesen átlátszó, az eredeti hátlapot nem elfedő védelem a mobiltelefonnak. Speciális anyagból készült (IMAK Flex), amely megfelelően kemény tartást ad. A hátlap könnyű és vékony, így a készülék méretét illetve súlyát alig változtatja meg, de megfelelő védelmet is biztosít. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - teljesen átlátszó - csúszás- és ujjlenyomatmentes bevonat - könnyű és vékony - speciális IMAK Flex anyagból készült - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen;http://tesztbolt.hu/HF-IK847766/Apple-iPhone-6-6S-hatlap-IMAK-Crystal-Clear-Slim-L
Tok Samsung SM-G900 Galaxy S5 flipes tok - Kalaideng Swift Series - turquoise blue;Tokok és táskák > Kalaideng tokok > Samsung;7332;5773;6;990;;http://tesztbolt.hu/HF-KD-0129/Samsung-SM-G900-Galaxy-S5-flipes-tok-Kalaideng-Swi
Tok LG Zero H650 hátlap képernyővédő fóliával - Nillkin Frosted Shield - fekete;Telefon hátlapok > Nillkin > Nillkin Frosted Shield > LG;28838;22707;6;990;NILLKIN Super Frosted hátlap képernyővédő fóliával: A Nillkin Super Frosted elegáns megjelenésű hátlapok hatékony védelmet nyújtanak a mobiltelefonnak, aktív használat mellett is. A védelem kiegészítéseként Nillkin Super Clear képernyővédő fóliát is tartalmaz a csomagolás. A hátlap ultrakönnyű és precízen a telefon hátlapjára illeszkedik, így a készülék méretét és súlyát alig változtatja meg, de mindemellett a speciális ütéselnyelő anyagnak köszönhetően stabil védelmet is biztosít. A kényelmes, ujjlenyomat- és csúszásmentes tapintás érdekében speciális Nillkin UV festési technológiával készült. Minden gyárilag kialakított nyíláshoz (töltő, hangszóró stb. ) tökéletesen illeszkedik. Főbb jellemzők: - csúszásállóság - vékony kialakítás - ultra könnyű - precíz és stabil illeszkedés a telefonhoz - hatékony védelem - ujjlenyomat mentesség;http://tesztbolt.hu/HF-NL112438/LG-Zero-H650-hatlap-kepernyovedo-foliaval-Nillkin
Tok LG G5 H850 hátlap - IMAK Jazz Color - fekete;Telefon hátlapok > IMAK > Jazz Color > LG;16018;12613;6;990;IMAK Jazz Color hátlap: Stílusos, fémes hatású védelem és elegancia a mobiltelefonnak. A hátlap könnyű és vékony anyagból készült, így a készülék méretét és súlyát alig változtatja meg. Mindemellett megfelelő védelmet is biztosít egy speciális ütéselnyelő anyagnak (IMAK Vibra) köszönhetően. A tervezésnél és gyártásnál figyeltünk a pontos illeszkedésre és a szükséges kivágásokra. - csúszás- és ujjlenyomatmentes bevonat - fémes hatású anyag - speciális ütéselnyelő anyagból készült (IMAK Vibra) - könnyű és vékony - minden gyárilag kialakított nyíláshoz (töltő, kamera, vaku, hangszóró stb. ) tökéletesen illeszkedik - hatékonyan véd a sérülések és karcolások ellen;http://tesztbolt.hu/HF-IK851459/LG-G5-H850-hatlap-IMAK-Jazz-Color-fekete
Tok Eazy Case Reserved vízszintes, csatos-fűzős, univerzális tok mobiltelefonhoz - TS7 méret;Tokok és táskák > Reserved tokok;19082;15025;6;990;;http://tesztbolt.hu/HF-DZ-315/Eazy-Case-Reserved-vizszintes-csatos-fuzos-univerz
