Name	Category	Price	NetPrice	DeliveryTime	DeliveryCost	Description	Url
Дамски боти TOP SECRET BLACK M	damski obuvki > boti	38958	30676	6	0	<p>Дамски стилни боти, изработени от изкуствена кожа с цип. </p><p>Много удобни, перфектни за работния или ежедневния стайлинг, невероятно в комбинация с пола пили панталон. </p><p>100% Полиуретан. </p><p>10 см височина на тока</p>	http://www.testshop.bg/damski-boti-top-secret-black-m.html
Бикини Arabella Figi Big	beljo > bikini	20886	16446	6	0	<p>- Композиция от дантела и ликра в предната част <br> - Задна част изцяло от бял микрофибър</p>	http://www.testshop.bg/elegantni-bikini-angel-dalboki-v-tzviat-bial.html
Дамска къса кафява рокля Venaton VT071	zheni > rokli	4525	3563	6	0	<p>Дамска рокля изработена от материя имитация на велур. Страхотна за летния стайлинг. </p><p>30° Пране</p>	http://www.testshop.bg/damska-kasa-kafiava-roklia-venaton-vt071.html
Дамска пола TROLL BLACK SANDWI	zheni > poli	48258	37998	6	0	<p>Дамска пола , , прегърни ме'' в черно. Модела е подходящ за летния сезон, съчетайте го с топ или тениска. </p><p>98% Полистер, 2% Еластан. </p>	http://www.testshop.bg/damska-pola-troll-black-sandwi.html
Дамски пуловер TOP SECRET REDY	zheni > puloveri	33307	26226	6	0	<p>Дамски пуловер с поло яка в червено. Модела е с класичска кройка, изработен от мека на допир материя. Съчетайте с дънки или пола за вашата ежедневна стилна визия. </p><p>80% Вискоза20% Полиамид. </p>	http://www.testshop.bg/damski-pulover-top-secret-redy.html
Бикини Mocca Figi Big	beljo > bikini	4099	3228	6	0	<p> - Предна част - комбинация от дантела и микрофибър <br> - Задна част изцяло от микрофибър</p>	http://www.testshop.bg/stilni-bikini-mocca-dalboki-v-tzviat-bez-kafiav.html
Лятна дамска рокля TOP SECRET SSU1646	zheni > rokli	14269	11235	6	0	<p>Дамска рокля изработена от лека и финна материя. </p><p>Много подходяща за летния стайлинг, в съчетание с сандали на висок ток. </p><p>100% Вискоза. </p><p>Модела носи размер 36 и е висок 174 см. </p><p> </p>	http://www.testshop.bg/damska-roklia-top-secret-ssu1646.html
Червена ежедневна дамска рокля SSU1526	zheni > rokli	27309	21503	6	0	<p>Дамска рокля изработена от лека и финна материя. </p><p>Много подходяща за пролетния стайлинг, в съчетание с боти на висок ток. </p><p>100% Вискоза. </p><p>Модела носи размер 36 и е висок 175 см. </p>	http://www.testshop.bg/damska-roklia-ssu1526.html
Дамска блуза TOP SECRET SSW1481	zheni > bluzi	25171	19820	6	0	<p>Дамска плетена блуза. </p><p>Много подходяща за ежедневния пролетен стайлинг. </p><p>Съчетайте с панталон или дънки. </p><p>65% Акрил, 35% Полиамид. </p>	http://www.testshop.bg/damska-bluza-top-secret-ssw1481.html
Дамска черна рокля TOP SECRET BLACK TAPS	zheni > rokli	49670	39110	6	0	<p>Дамска стилна рокля в черно. Страхотен модел изработен от мека финна материя, подходящ за работа или по - специални поводи. </p><p>5% Еластан, 95% Полиестер. </p>	http://www.testshop.bg/damska-roklia-top-secret-black-taps.html
Бикини Bendida Figi	beljo > bikini	48368	38085	6	0	<p> - Композиция от дантела и ликра в предната част <br> - Задна част изцяло от ликра</p>	http://www.testshop.bg/stilni-bikini-bendida-s-dantela-v-tzviat-sin-tamnosin.html
Сутиен Nella Big	beljo > sutieni	16075	12657	6	0	<p> - Сутиенът  с полуподплънка <br> - Чашки  - комбинация от бяла дантела и бял микрофибър върху фин дунапрен <br> - Регулируеми, неподвижни презрамки</p>	http://www.testshop.bg/eleganten-sutien-big-v-tzviat-bial-2.html
Дамски пуловер TROLL DARK BLUE	zheni > puloveri	5062	3986	6	0	<p>Дамски пуловер в тъмносиньо, изработен от плътна релефна материя с обло деколте. </p><p>Модела е подходящ да се носи в ежедневието, съчетайте го с дънки или пола. </p><p>82% Вискоза, 18% Полиамид. </p><p>Моделът носи размер 34 и е висок 176 см. </p>	http://www.testshop.bg/damski-pulover-troll-dark-blue.html
Дамско яке DRYWASH DARKBLUE	zheni > jaketa	41553	32719	6	0	<p>Дамско яке със странично закопчаване. </p><p>Модела е подходящ за есенния сезон. </p><p>Перфектен за всеки ден, комбинирайте го с дънки или панталон. </p><p>100% Полиестер. </p><p>Моделът носи S размер и е 178 см. </p><p> </p>	http://www.testshop.bg/damsko-iake-top-secret-darkblue.html
Дамско палто TOP SECRET SKU0696	zheni > palta	24427	19234	6	0	<p>Дамско палто с колан, много меко и топло. </p><p>Идеално за ежедневния стайлинг през студените дни. </p><p>52% Полиестер, 5%Вълна, 18% Акрил, 25% Лиосел. </p>	http://www.testshop.bg/damsko-palto-top-secret-sku0696.html
Дамска тениска TOP SECRET SPO2577	zheni > teniski	47649	37519	6	0	<p>Дамска тениска в бяло с цветен принт. Модела е изработен от мек памук. Класическа кройка с инетересен принт, съчетайте с къси панталони или дънки. </p><p>100% Памук. </p>	http://www.testshop.bg/damska-teniska-top-secret-spo2577.html
