"id";"partner_id";"name";"category";"net_price";"price";"delivery_time";"delivery_cost";"description";"url"
"6012";"1";"Дамски стилен панталон TOP SECRET SSP1989";"zheni > pantaloni";"3861";"4903";"6";"0";"<p>Дамски стилен панталон в бяло. Модела е изработен от мека на допир материя, страхотен за работа, подходящ за ежедневието. Съчетайте с риза и сако за една завършена визия. </p><p>10% Вискоза, 4% Еластан, 86% Полиестер. </p>";"http://www.testshop.bg/damski-stilen-pantalon-top-secret-ssp1989.html"
"6013";"1";"Мъжка риза TOP SECRET SKL2291";"myzhe > myzhki rizi";"5329";"6768";"6";"0";"<p>Класическа мъжка риза от мек плат. </p><p>Идеална за много поводи, както и за ежедневния стайлинг. </p><p>Съчетайте с панталон или дънки. </p><p>100% Памук. </p>";"http://www.testshop.bg/mazka-riza-top-secret-skl2291.html"
"6014";"1";"Дамска елегантна рокля в жълто Lenitif K218 Yellow L";"zheni > rokli";"27612";"35067";"6";"0";"<p>Дамска елегантна рокля в жълто с яка. Моделът е подходящ за ежедневието или работа. </p><p>30° Пране. </p>";"http://www.testshop.bg/damska-elegantna-roklia-v-zalto-lenitif-k218-yellow-l.html"
"6015";"1";"Дамска блуза с плисе Katrus K269 Light grey";"zheni > bluzi";"30440";"38659";"6";"0";"<p>Дамска блуза изработена от мека материя. Страхотна за ежедневния стайлинг. </p><p>30° Пране</p>";"http://www.testshop.bg/damska-bluza-s-plise-katrus-k269-light-grey.html"
"6016";"1";"Дамско яке TROLL TKU0246";"zheni > jaketa";"6743";"8563";"6";"0";"<p>Дамско яке с висока яка. </p><p>Много стилно и модерно, подчертаващо женската фигура. </p><p>Идеално за по - студено време. </p><p>100% Полиестер. </p><p>Моделът носи размер 34 и е висок 176 см. </p><p> </p><p> </p>";"http://www.testshop.bg/damsko-iake-troll-tku0246.html"
"6017";"1";"Дамски пуловер TOP SECRET BORDO";"zheni > puloveri";"26579";"33755";"6";"0";"<p>Дамски стилен пуловер с поло яка в бордо Модела е с широка, паднала поло яка, с 3/4 ръкав. Подходящ за зимния сезон, съчетайте с пола или панталон. </p><p>90%Акрил, 10% Метални нишки. </p>";"http://www.testshop.bg/damski-pulover-top-secret-bordo.html"
"6018";"1";"Мъжко яке с качулка в черно Visent";"myzhe > myzhki jaketa";"35290";"44818";"6";"0";"<p>Мъжко яке с качулка в черно. Моделът е изработен от висококачествена материя, страхотно за по - хладните дни. </p><p>Ръчно пране. </p>";"http://www.testshop.bg/mazko-iake-s-kachulka-v-cherno-visent.html"
"6019";"1";"Дамска феерична пола TOP SECRET SSD1100";"zheni > poli";"27240";"34595";"6";"0";"<p>Дамска пола в черно. Модела е изработен от мека тънка материя. Лека и феерична, страхотна за ления сезон. Съчетайте с топ или риза без ръкави. </p><p>100% Вискоза. </p><p>Размерите на марка  TOP SECRET  са леко уголемени, отговарят на немска номерация. </p>";"http://www.testshop.bg/damska-feerichna-pola-top-secret-ssd1100.html"
"6020";"1";"Дамски боти TOP SECRET BLACK M";"damski obuvki > boti";"30676";"38958";"6";"0";"<p>Дамски стилни боти, изработени от изкуствена кожа с цип. </p><p>Много удобни, перфектни за работния или ежедневния стайлинг, невероятно в комбинация с пола пили панталон. </p><p>100% Полиуретан. </p><p>10 см височина на тока</p>";"http://www.testshop.bg/damski-boti-top-secret-black-m.html"
"6021";"1";"Бикини Arabella Figi Big";"beljo > bikini";"16446";"20886";"6";"0";"<p>- Композиция от дантела и ликра в предната част <br> - Задна част изцяло от бял микрофибър</p>";"http://www.testshop.bg/elegantni-bikini-angel-dalboki-v-tzviat-bial.html"
"6022";"1";"Дамска къса кафява рокля Venaton VT071";"zheni > rokli";"3563";"4525";"6";"0";"<p>Дамска рокля изработена от материя имитация на велур. Страхотна за летния стайлинг. </p><p>30° Пране</p>";"http://www.testshop.bg/damska-kasa-kafiava-roklia-venaton-vt071.html"
"6023";"1";"Дамска пола TROLL BLACK SANDWI";"zheni > poli";"37998";"48258";"6";"0";"<p>Дамска пола , , прегърни ме\'\' в черно. Модела е подходящ за летния сезон, съчетайте го с топ или тениска. </p><p>98% Полистер, 2% Еластан. </p>";"http://www.testshop.bg/damska-pola-troll-black-sandwi.html"
"6024";"1";"Дамски пуловер TOP SECRET REDY";"zheni > puloveri";"26226";"33307";"6";"0";"<p>Дамски пуловер с поло яка в червено. Модела е с класичска кройка, изработен от мека на допир материя. Съчетайте с дънки или пола за вашата ежедневна стилна визия. </p><p>80% Вискоза20% Полиамид. </p>";"http://www.testshop.bg/damski-pulover-top-secret-redy.html"
"6025";"1";"Бикини Mocca Figi Big";"beljo > bikini";"3228";"4099";"6";"0";"<p> - Предна част - комбинация от дантела и микрофибър <br> - Задна част изцяло от микрофибър</p>";"http://www.testshop.bg/stilni-bikini-mocca-dalboki-v-tzviat-bez-kafiav.html"
"6026";"1";"Лятна дамска рокля TOP SECRET SSU1646";"zheni > rokli";"11235";"14269";"6";"0";"<p>Дамска рокля изработена от лека и финна материя. </p><p>Много подходяща за летния стайлинг, в съчетание с сандали на висок ток. </p><p>100% Вискоза. </p><p>Модела носи размер 36 и е висок 174 см. </p><p> </p>";"http://www.testshop.bg/damska-roklia-top-secret-ssu1646.html"
"6027";"1";"Червена ежедневна дамска рокля SSU1526";"zheni > rokli";"21503";"27309";"6";"0";"<p>Дамска рокля изработена от лека и финна материя. </p><p>Много подходяща за пролетния стайлинг, в съчетание с боти на висок ток. </p><p>100% Вискоза. </p><p>Модела носи размер 36 и е висок 175 см. </p>";"http://www.testshop.bg/damska-roklia-ssu1526.html"
"6028";"1";"Дамска блуза TOP SECRET SSW1481";"zheni > bluzi";"19820";"25171";"6";"0";"<p>Дамска плетена блуза. </p><p>Много подходяща за ежедневния пролетен стайлинг. </p><p>Съчетайте с панталон или дънки. </p><p>65% Акрил, 35% Полиамид. </p>";"http://www.testshop.bg/damska-bluza-top-secret-ssw1481.html"
"6029";"1";"Дамска черна рокля TOP SECRET BLACK TAPS";"zheni > rokli";"39110";"49670";"6";"0";"<p>Дамска стилна рокля в черно. Страхотен модел изработен от мека финна материя, подходящ за работа или по - специални поводи. </p><p>5% Еластан, 95% Полиестер. </p>";"http://www.testshop.bg/damska-roklia-top-secret-black-taps.html"
